galaxy,ring,branch,k,Pk,Pk_error,Pk_count,E_median,E_mad
NGC 1404,inner,no_winsor,0.004473650243842351,5.557160127280703,0.6719511668124223,433,0.9242405759836088,0.008146468096338448
NGC 1404,inner,no_winsor,0.013420950731527052,0.7550738024609631,0.020881020179918906,1296,0.8400650419968658,0.0019395907370570887
NGC 1404,inner,no_winsor,0.02236825121921175,0.7364853931412098,0.015314265551198377,2148,0.7565113631650481,0.0015172167088637774
NGC 1404,inner,no_winsor,0.031315551706896455,0.7037604858894531,0.01275576273626555,3000,0.6937154861652738,0.006074957108324266
NGC 1404,inner,no_winsor,0.04026285219458116,0.5384059046123729,0.008741080233551914,3884,0.6465929745203454,0.005009006046036921
NGC 1404,inner,no_winsor,0.04921015268226586,0.5528611157807752,0.007864202212120896,4760,0.6037331147796763,0.0015042538918143295
NGC 1404,inner,no_winsor,0.05815745316995056,0.5031302242784617,0.006693682774280544,5552,0.5678986553170261,0.0026489116768995103
NGC 1404,inner,no_winsor,0.06710475365763527,0.4554077973315028,0.005547456899436468,6500,0.5394090369905503,0.0009733686815993602
NGC 1404,inner,no_winsor,0.07605205414531996,0.4161470455255203,0.004954376413979268,7312,0.5061177768317714,0.0008588926379514438
NGC 1404,inner,no_winsor,0.08499935463300468,0.38317503685836807,0.004193794961092536,8176,0.47637224185055643,0.0011927273869860421
NGC 1404,inner,no_winsor,0.09394665512068937,0.3521025909033705,0.003754213230371691,9032,0.4472953142218029,0.0031424570728087295
NGC 1404,inner,no_winsor,0.10289395560837407,0.3099530395321213,0.003192294628191506,9936,0.4184579114767535,0.0008227736306233623
NGC 1404,inner,no_winsor,0.11184125609605877,0.2878378275383636,0.0027841225567929646,10768,0.39221833188168637,0.000734758744662305
NGC 1404,inner,no_winsor,0.12078855658374346,0.2611326789720534,0.0024046292140244927,11580,0.36797798773281737,0.0023373614703800535
NGC 1404,inner,no_winsor,0.12973585707142818,0.24059726396996442,0.002207366792473708,12520,0.34522044549053954,0.0012933136934376284
NGC 1404,inner,no_winsor,0.13868315755911287,0.224508084898087,0.001965163157075973,13332,0.3241710848724855,0.0007122258812899084
NGC 1404,inner,no_winsor,0.14763045804679759,0.20081572710638784,0.0017027964331532157,14210,0.3050765024447121,0.0017496016282446483
NGC 1404,inner,no_winsor,0.15657775853448228,0.17512647767408113,0.0014689223051405466,15074,0.28544844389288043,0.0014155206025116638
NGC 1404,inner,no_winsor,0.16552505902216696,0.15704659869442966,0.0012426782607288084,15960,0.2662737611715107,0.0013455197922141412
NGC 1404,inner,no_winsor,0.17447235950985168,0.1420506579252977,0.001091523841364805,16796,0.24816997753637784,0.0007090859267023169
NGC 1404,inner,no_winsor,0.1834196599975364,0.1272591213507502,0.000945520879659038,17600,0.23106218866725697,0.002532005063531172
NGC 1404,inner,no_winsor,0.1923669604852211,0.11468707881521635,0.0008570208770318697,18560,0.2167285119099458,0.002349438698995252
NGC 1404,inner,no_winsor,0.20131426097290578,0.10152954660181307,0.0007353392010605373,19368,0.20099942600830328,0.00115795439049549
NGC 1404,inner,no_winsor,0.2102615614605905,0.09069407675356768,0.0006482908509780979,20246,0.18774811266942779,0.0007379009544734894
NGC 1404,inner,no_winsor,0.21920886194827519,0.08125261478362941,0.0005631284733096467,21078,0.1751583962322628,0.001353673774035858
NGC 1404,inner,no_winsor,0.22815616243595988,0.07277414568490334,0.0004939332987439751,22000,0.1631788282582706,0.0013222218680180229
NGC 1404,inner,no_winsor,0.2371034629236446,0.06472925464617567,0.0004300783476522316,22750,0.15276492287502372,0.000728227713340948
NGC 1404,inner,no_winsor,0.2460507634113293,0.055679649539589725,0.0003694522775813509,23702,0.14337998669111676,0.001371912043081873
NGC 1404,inner,no_winsor,0.254998063899014,0.050715965512079283,0.00032475683019233566,24568,0.13570130322340368,0.0005177164491865816
